"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","BP",71,23,10,0.101254112324416,0.719967305634871
"GO:0032651","regulation of interleukin-1 beta production","BP",71,23,15,0.101254112324416,0.155058600958447
"GO:2001057","reactive nitrogen species metabolic process","BP",57,19,6,0.101551077007234,0.911891523621601
"GO:0034121","regulation of toll-like receptor signaling pathway","BP",57,19,6,0.101551077007234,0.911891523621601
"GO:0006405","RNA export from nucleus","BP",64,21,13,0.101720180931002,0.216535514339225
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","BP",114,35,19,0.102070870942504,0.464030630046321
"GO:0038127","ERBB signaling pathway","BP",96,30,20,0.102250910149619,0.126557569698033
"GO:1902600","proton transmembrane transport","BP",96,30,16,0.102250910149619,0.473709745595906
"GO:0006757","ATP generation from ADP","BP",56,14,13,0.556978403061643,0.102415157533106
"GO:0046513","ceramide biosynthetic process","BP",56,18,13,0.143664380291887,0.102415157533106
"GO:0030301","cholesterol transport","BP",56,16,13,0.319677710033036,0.102415157533106
"GO:0140029","exocytic process","BP",56,14,13,0.556978403061643,0.102415157533106
"GO:0006094","gluconeogenesis","BP",56,13,13,0.676058402461621,0.102415157533106
"GO:0006096","glycolytic process","BP",56,14,13,0.556978403061643,0.102415157533106
"GO:0003161","cardiac conduction system development","BP",20,8,4,0.103331088904958,0.401842342168469
"GO:0044154","histone H3-K14 acetylation","BP",20,8,5,0.103331088904958,0.206457472604774
"GO:0002313","mature B cell differentiation involved in immune response","BP",20,8,5,0.103331088904958,0.206457472604774
"GO:0000963","mitochondrial RNA processing","BP",20,8,4,0.103331088904958,0.401842342168469
"GO:0010259","multicellular organism aging","BP",20,8,5,0.103331088904958,0.206457472604774
"GO:0051647","nucleus localization","BP",20,8,5,0.103331088904958,0.206457472604774
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","BP",20,8,4,0.103331088904958,0.401842342168469
"GO:1903055","positive regulation of extracellular matrix organization","BP",20,8,4,0.103331088904958,0.401842342168469
"GO:0051894","positive regulation of focal adhesion assembly","BP",20,8,4,0.103331088904958,0.401842342168469
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","BP",20,8,3,0.103331088904958,0.642889879958024
"GO:0031668","cellular response to extracellular stimulus","BP",180,53,30,0.103484140644049,0.436880112203282
"GO:0046546","development of primary male sexual characteristics","BP",99,30,21,0.139544321980599,0.103824821048227
"GO:0008584","male gonad development","BP",99,30,21,0.139544321980599,0.103824821048227
"GO:0006015","5-phosphoribose 1-diphosphate biosynthetic process","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0046391","5-phosphoribose 1-diphosphate metabolic process","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0035932","aldosterone secretion","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0009820","alkaloid metabolic process","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0036109","alpha-linolenic acid metabolic process","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0140331","aminophospholipid translocation","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0016198","axon choice point recognition","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0016199","axon midline choice point recognition","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0003214","cardiac left ventricle morphogenesis","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0071476","cellular hypotonic response","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:1903843","cellular response to arsenite ion","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0045162","clustering of voltage-gated sodium channels","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0007386","compartment pattern specification","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0034651","cortisol biosynthetic process","BP",5,3,0,0.104368471540006,1
"GO:0046121","deoxyribonucleoside catabolic process","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0010792","DNA double-strand break processing involved in repair via single-strand annealing","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0032776","DNA methylation on cytosine","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0097680","double-strand break repair via classical nonhomologous end joining","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0003160","endocardium morphogenesis","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0051601","exocyst localization","BP",5,3,0,0.104368471540006,1
"GO:0090269","fibroblast growth factor production","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0061197","fungiform papilla morphogenesis","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0019064","fusion of virus membrane with host plasma membrane","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0019673","GDP-mannose metabolic process","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0071557","histone H3-K27 demethylation","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0046102","inosine metabolic process","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0032627","interleukin-23 production","BP",5,3,0,0.104368471540006,1
"GO:1903801","L-leucine import across plasma membrane","BP",5,3,0,0.104368471540006,1
"GO:0098713","leucine import across plasma membrane","BP",5,3,0,0.104368471540006,1
"GO:0060836","lymphatic endothelial cell differentiation","BP",5,3,0,0.104368471540006,1
"GO:0002034","maintenance of blood vessel diameter homeostasis by renin-angiotensin","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0002551","mast cell chemotaxis","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0039663","membrane fusion involved in viral entry into host cell","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0097168","mesenchymal stem cell proliferation","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0035931","mineralocorticoid secretion","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0006640","monoacylglycerol biosynthetic process","BP",5,3,0,0.104368471540006,1
"GO:0070995","NADPH oxidation","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0033239","negative regulation of cellular amine metabolic process","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:2001268","negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","BP",5,3,0,0.104368471540006,1
"GO:2001027","negative regulation of endothelial cell chemotaxis","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:2000192","negative regulation of fatty acid transport","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0010891","negative regulation of sequestering of triglyceride","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0030948","negative regulation of vascular endothelial growth factor receptor signaling pathway","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0060896","neural plate pattern specification","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0099628","neurotransmitter receptor diffusion trapping","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0006297","nucleotide-excision repair, DNA gap filling","BP",5,3,0,0.104368471540006,1
"GO:0071600","otic vesicle morphogenesis","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0042473","outer ear morphogenesis","BP",5,3,0,0.104368471540006,1
"GO:0003344","pericardium morphogenesis","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0051694","pointed-end actin filament capping","BP",5,3,0,0.104368471540006,1
"GO:0071051","polyadenylation-dependent snoRNA 3'-end processing","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0016093","polyprenol metabolic process","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0002866","positive regulation of acute inflammatory response to antigenic stimulus","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:2000969","positive regulation of AMPA receptor activity","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:2001137","positive regulation of endocytic recycling","BP",5,3,0,0.104368471540006,1
"GO:1904906","positive regulation of endothelial cell-matrix adhesion via fibronectin","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:1901727","positive regulation of histone deacetylase activity","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0033184","positive regulation of histone ubiquitination","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0032747","positive regulation of interleukin-23 production","BP",5,3,0,0.104368471540006,1
"GO:0048170","positive regulation of long-term neuronal synaptic plasticity","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0070257","positive regulation of mucus secretion","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:1902177","positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","BP",5,3,0,0.104368471540006,1
"GO:1903223","positive regulation of oxidative stress-induced neuron death","BP",5,3,0,0.104368471540006,1
"GO:0060050","positive regulation of protein glycosylation","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0070172","positive regulation of tooth mineralization","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0098970","postsynaptic neurotransmitter receptor diffusion trapping","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0046122","purine deoxyribonucleoside metabolic process","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0046130","purine ribonucleoside catabolic process","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0098953","receptor diffusion trapping","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0019065","receptor-mediated endocytosis of virus by host cell","BP",5,3,0,0.104368471540006,1
"GO:2000858","regulation of aldosterone secretion","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0010359","regulation of anion channel activity","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0002583","regulation of antigen processing and presentation of peptide antigen","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:1900157","regulation of bone mineralization involved in bone maturation","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:2000172","regulation of branching morphogenesis of a nerve","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0090270","regulation of fibroblast growth factor production","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:2000977","regulation of forebrain neuron differentiation","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0040009","regulation of growth rate","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:2001166","regulation of histone H2B ubiquitination","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0071440","regulation of histone H3-K14 acetylation","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0002883","regulation of hypersensitivity","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0032667","regulation of interleukin-23 production","BP",5,3,0,0.104368471540006,1
"GO:0048296","regulation of isotype switching to IgA isotypes","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:1902460","regulation of mesenchymal stem cell proliferation","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:2000855","regulation of mineralocorticoid secretion","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0043313","regulation of neutrophil degranulation","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0090186","regulation of pancreatic juice secretion","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0090259","regulation of retinal ganglion cell axon guidance","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:1905380","regulation of snRNA transcription by RNA polymerase II","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0150003","regulation of spontaneous synaptic transmission","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0003072","renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0071139","resolution of recombination intermediates","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:1903842","response to arsenite ion","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:1901563","response to camptothecin","BP",5,3,0,0.104368471540006,1
"GO:0021546","rhombomere development","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0033353","S-adenosylmethionine cycle","BP",5,3,0,0.104368471540006,1
"GO:0048254","snoRNA localization","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0044341","sodium-dependent phosphate transport","BP",5,3,0,0.104368471540006,1
"GO:0042148","strand invasion","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0032201","telomere maintenance via semi-conservative replication","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:1902645","tertiary alcohol biosynthetic process","BP",5,3,0,0.104368471540006,1
"GO:0060440","trachea formation","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0060290","transdifferentiation","BP",5,3,0,0.104368471540006,1
"GO:0019441","tryptophan catabolic process to kynurenine","BP",5,3,2,0.104368471540006,0.183798053796587
"GO:0030579","ubiquitin-dependent SMAD protein catabolic process","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0006011","UDP-glucose metabolic process","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0050882","voluntary musculoskeletal movement","BP",5,3,1,0.104368471540006,0.582252622128691
"GO:0010977","negative regulation of neuron projection development","BP",107,33,22,0.104468815511354,0.126012418359466
"GO:0048844","artery morphogenesis","BP",51,14,12,0.399754476618087,0.104939043299902
"GO:0060411","cardiac septum morphogenesis","BP",51,16,12,0.188800820338484,0.104939043299902
"GO:0050771","negative regulation of axonogenesis","BP",51,13,12,0.526925049300989,0.104939043299902
"GO:0086002","cardiac muscle cell action potential involved in contraction","BP",40,14,9,0.105298947534079,0.18026932766079
"GO:0032608","interferon-beta production","BP",40,14,9,0.105298947534079,0.18026932766079
"GO:0044458","motile cilium assembly","BP",40,14,9,0.105298947534079,0.18026932766079
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","BP",40,14,9,0.105298947534079,0.18026932766079
"GO:0032648","regulation of interferon-beta production","BP",40,14,9,0.105298947534079,0.18026932766079
"GO:0021761","limbic system development","BP",82,26,13,0.105867344063923,0.562715579265276
"GO:0036037","CD8-positive, alpha-beta T cell activation","BP",21,8,6,0.131767887871579,0.106338385126542
"GO:0071378","cellular response to growth hormone stimulus","BP",21,7,6,0.259234641455556,0.106338385126542
